Gender,BirthState,State_Id,TimeInApp,Age,paid_amount,Paid,loan_num,annual_interest_rate_per,loan_rate_salary
0,4,5,11.83216,3.5789454,6.211323,1,6.708204,1.2809339,0.5568147
1,11,11,14.0,3.380869,0.0,0,2.4494898,0.50774395,0.50732523
1,6,16,11.958261,3.7643945,6.1874423,1,7.071068,1.686399,0.50933534
0,8,7,17.635193,3.5162032,6.9341536,1,5.2915025,0.5877867,0.5081274
1,13,14,20.248457,3.548539,7.3256493,1,4.582576,0.5877867,0.56638384
0,13,14,25.0998,3.8162143,7.3417172,1,6.928203,0.5877867,0.46523765
0,13,14,25.039968,3.1303923,6.7109857,1,5.196152,-0.32850406,0.32509547
0,30,31,14.96663,3.5174227,6.7922435,1,5.0990195,-0.36129388,0.5664527
1,13,14,25.199205,3.3429997,6.621126,1,7.6811457,0.23947997,0.44102964
0,14,7,25.119713,3.1434677,6.774064,1,5.196152,0.23947997,0.43413153
0,13,14,24.979992,3.2565684,5.774179,1,1.4142135,0.5877867,0.28739053
1,11,11,25.119713,3.7753146,5.819638,1,7.1414285,0.5877867,0.5586753
0,13,14,17.233688,3.0062177,6.8516717,1,4.8989797,0.23947997,0.5435526
1,23,22,25.670996,3.5040908,6.364269,1,7.4161983,0.5877867,0.484441
0,8,7,25.039968,3.1594005,6.295672,1,4.0,0.5877867,0.33629122
0,13,14,25.748787,3.4802604,7.827723,1,6.708204,0.5877867,0.63441634
0,20,21,16.462078,3.857417,6.551823,1,2.0,0.5877867,0.54389983
0,8,8,16.340136,3.4685555,6.3305583,1,1.7320508,-0.32850406,0.4715401
1,14,15,25.119713,3.286285,6.5270805,1,6.244998,0.23947997,0.5944299
1,22,24,11.874342,3.4894097,5.9751825,1,5.196152,1.2809339,0.4767556
0,8,8,15.459625,3.7233238,5.996701,1,3.1622777,0.5877867,0.5664627
0,8,8,11.74734,3.7772589,5.5350876,1,2.0,0.5877867,0.15976578
0,23,23,12.569805,3.1641543,5.5924783,1,4.0,1.686399,0.53040487
1,13,14,25.119713,3.2037308,6.479001,1,7.28011,0.23947997,0.4810732
1,22,24,18.439089,3.5493262,7.3143196,1,3.7416575,0.5877867,0.5143282
1,11,11,25.13961,3.3572142,6.66979,1,7.0,0.5877867,0.5911449
0,30,31,15.9687195,3.8734798,6.936236,1,2.0,0.5877867,0.5468685
0,8,24,11.874342,3.8557386,5.5924783,1,5.656854,1.4632554,0.33015725
1,13,14,25.019993,3.3518596,0.0,0,7.071068,0.50774395,0.5759535
1,13,14,25.019993,3.3518596,7.3028603,1,7.071068,0.5877867,0.5759535
0,13,14,25.15949,3.233525,6.3513045,1,5.8309517,0.5877867,0.54484755
1,8,14,25.179358,3.595238,7.4961753,1,6.5574384,0.5877867,0.68245655
0,26,27,15.0,3.7664235,6.6168413,1,1.4142135,0.5877867,0.5663634
1,8,8,15.0996685,3.8792112,6.4657717,1,4.7958317,-0.32850406,0.26697034
1,13,15,16.673332,3.0802193,6.877358,1,5.0,0.5877867,0.5957296
1,13,14,25.199205,3.9084299,7.384455,1,6.4807405,0.5877867,0.5583931
0,6,8,13.674794,3.837382,8.748454,1,3.4641016,-0.2946025,0.5664529
1,13,15,8.944272,3.1647325,6.9759746,1,5.0990195,0.5877867,0.45704767
1,13,14,25.199205,3.222456,6.5472302,1,7.28011,0.3001046,0.49758044
0,8,7,25.357445,3.7453647,7.04823,1,3.1622777,0.6747981,0.27216655
1,6,8,12.0415945,3.576957,6.283761,1,5.3851647,1.974081,0.3897096
0,9,11,18.439089,3.475527,5.8930798,1,4.358899,0.6747981,0.3974714
0,11,12,14.6969385,3.6155505,7.7409425,1,5.0990195,1.4632554,0.71241915
0,13,14,25.15949,3.168425,6.283761,1,3.7416575,0.6747981,0.5514584
0,11,11,25.13961,3.1723337,6.9859195,1,5.477226,-0.2595112,0.5544743
0,14,16,15.6205,3.56215,5.6315703,1,2.236068,0.6747981,0.5273519
1,13,15,17.291616,3.1283565,6.9967365,1,3.3166249,0.3001046,0.6701451
1,17,33,14.3527,2.9823647,6.9141545,1,2.828427,0.6747981,0.582936
1,23,23,14.96663,3.1539228,4.255896,1,4.582576,1.974081,0.31140825
0,8,8,15.0996685,3.4408743,6.160701,1,5.2915025,0.23947997,0.3517813
1,11,11,25.079872,3.5752714,6.660242,1,6.0,-0.2595112,0.5974185
0,6,9,12.0415945,3.6379104,6.3362594,1,4.8989797,1.974081,0.49916717
0,8,7,13.674794,4.033192,8.9900675,1,3.6055512,0.6747981,0.36338043
0,23,22,25.553865,3.3525305,8.213975,1,5.0,-0.1461825,0.43179467
0,14,16,17.262676,3.6469445,6.908835,1,2.0,-0.2946025,0.5827265
0,27,16,16.248077,3.5135152,4.1092334,1,3.7416575,-0.2946025,0.4325841
0,21,16,16.217276,3.267894,6.1049943,1,2.236068,0.6747981,0.5409234
1,6,9,12.083046,3.8561442,3.1552968,1,5.477226,-0.0628009,0.26630592
0,13,15,13.190906,3.8643904,6.073482,1,6.3245554,1.686399,0.33601406
1,11,12,15.362291,3.0693414,6.6464424,1,4.8989797,0.3001046,0.56914204
0,30,31,21.213203,3.8844035,7.2381234,1,2.0,0.6747981,0.5561391
0,30,31,11.61895,3.2463925,5.370266,1,2.4494898,-0.2595112,0.32918915
0,17,33,15.1657505,3.6995006,5.9448447,1,5.656854,-0.2946025,0.41622025
0,12,14,15.1657505,3.4532523,6.281762,1,5.2915025,-0.32850406,0.37610072
0,8,8,14.8323965,3.6518576,7.023768,0,6.8556547,-0.59086835,0.49945167
1,11,11,25.15949,3.7235222,6.4092865,1,7.3484693,0.6747981,0.5561418
0,8,8,17.720045,3.4861457,7.592351,1,1.4142135,0.6747981,0.86506134
0,20,21,14.3527,3.8440857,6.5113144,1,2.0,0.6747981,0.49404207
0,13,14,25.23886,3.560128,7.748352,1,1.0,0.7701082,0.6424407
0,6,9,12.0415945,3.5055718,6.126258,1,6.4807405,2.3795462,0.41082144
0,11,11,25.13961,3.0628343,6.467435,1,6.5574384,-0.2595112,0.548205
1,13,14,25.15949,3.080471,6.4267473,1,5.7445626,0.36464313,0.49284
0,8,8,15.198684,4.0392375,6.9947767,1,4.472136,-0.2946025,0.56646013
0,13,15,9.746795,3.3274016,6.2220006,1,6.3245554,-0.2595112,0.35477996
1,8,7,25.179358,4.0452943,6.9779716,1,5.2915025,0.36464313,0.5347937
1,13,15,12.60952,3.3536794,5.5682683,1,7.4161983,2.3795462,0.49444693
1,13,15,15.524175,3.1663496,6.782589,1,5.2915025,-0.2595112,0.6996701
0,14,16,15.1657505,3.425673,5.5924783,1,3.6055512,1.974081,0.52188754
1,11,11,25.13961,3.3689702,4.8458395,1,5.3851647,0.7701082,0.21475346
0,13,15,20.904545,3.458437,7.191708,1,6.78233,0.7701082,0.54052454
1,13,14,24.8998,3.5308998,6.297643,1,5.8309517,0.36464313,0.3658095
1,8,8,23.515951,3.7055771,7.622111,1,7.5498343,0.7701082,0.5898694
0,8,8,23.021729,3.6256633,6.804171,1,5.5677643,1.974081,0.33344832
0,23,23,14.662878,3.76617,6.5563946,1,3.8729835,3.0726933,0.5146463
0,8,8,17.262676,3.875924,6.6616116,1,1.7320508,0.7701082,0.39620423
0,13,14,25.21904,3.1529875,6.688604,1,6.78233,0.36464313,0.5458488
0,27,28,16.27882,3.6442285,6.782589,1,2.236068,0.7701082,0.56642306
0,23,23,15.132746,3.470686,5.774179,1,5.656854,2.3795462,0.40693966
1,13,14,25.0998,3.165195,7.211638,1,7.1414285,0.43363598,0.56930435
0,13,14,25.942244,3.6227427,8.363816,1,5.477226,0.3001046,0.5896859
0,27,28,14.933185,3.881472,7.3086033,1,4.8989797,0.7701082,0.5774235
0,14,16,15.459625,3.8306332,6.450676,1,3.0,-0.0628009,0.7700071
1,8,8,15.811388,3.7963731,7.5622344,1,2.0,0.7701082,0.5664032
1,25,25,16.340136,3.2810502,6.651985,1,2.0,0.7701082,0.58251035
0,14,16,14.035668,3.3597858,6.9789686,1,2.828427,1.974081,0.5307316
0,8,8,18.466185,3.8033564,5.9886856,1,3.3166249,0.87546873,0.3038182
1,8,16,14.6969385,3.4917464,6.367947,0,4.690416,-0.6649763,0.5696104
1,13,14,24.392622,3.5823014,6.758048,1,6.78233,0.87546873,0.5714587
0,8,7,25.15949,3.114473,7.3368587,1,6.4031243,0.87546873,0.56283456
0,13,15,14.491377,3.1861207,6.7354355,1,5.7445626,0.87546873,0.6664056
1,11,11,25.199205,3.598315,6.2595053,1,5.477226,-0.22314355,0.7793579
0,13,14,25.0998,3.0702312,6.4022155,1,6.244998,0.87546873,0.4554575
1,30,15,15.459625,3.8918064,6.972972,1,2.828427,0.87546873,0.6724498
1,14,16,12.124355,3.599064,7.7689095,0,3.8729835,-0.48265475,0.6995281
0,6,9,17.464249,3.8701737,6.3825264,1,2.828427,0.87546873,0.36048102
0,11,12,15.427249,3.3334749,6.9799643,1,5.0990195,0.87546873,0.72869736
0,27,28,15.811388,3.4410498,6.922624,1,2.0,0.87546873,0.61571366
1,13,14,25.15949,3.6080835,6.590754,1,6.4807405,0.87546873,0.56534517
0,25,25,16.186415,3.3432899,6.5239587,1,2.236068,-0.22314355,0.52305806
0,13,14,25.179358,3.2944417,7.198931,1,4.358899,0.43363598,0.57415867
0,13,15,8.944272,3.065391,6.2198744,1,5.3851647,0.43363598,0.37959108
0,13,14,25.592968,3.2423356,6.6268106,1,5.3851647,0.87546873,0.46944126
0,13,15,18.05547,3.3684046,6.580417,1,1.7320508,0.87546873,0.5255904
0,14,16,15.491934,3.3938236,4.9794884,1,4.0,3.0726933,0.2380195
1,11,12,15.459625,3.1777115,6.9809594,1,5.656854,0.50774395,0.6051966
0,13,14,24.289915,3.5396788,7.935133,1,6.164414,0.87546873,0.577537
1,6,9,13.2664995,3.6597106,6.028134,1,5.91608,2.3795462,0.4654311
0,11,11,25.258661,3.2211456,6.9141545,1,5.7445626,0.50774395,0.64125806
1,8,8,20.615528,3.822043,7.1379538,1,7.3484693,0.87546873,0.52864295
0,8,8,15.6205,3.6335795,8.064926,1,5.656854,-0.32850406,0.44576374
0,23,23,14.6969385,3.435245,6.9486284,1,2.0,-0.32850406,0.5585906
0,23,22,14.764823,3.391707,6.9809594,1,5.2915025,-0.32850406,0.64224494
1,16,18,12.961481,3.3211927,7.073922,1,4.1231055,-0.22314355,0.44342792
0,8,8,14.764823,3.7166224,6.371612,1,5.3851647,0.43363598,0.5663126
0,8,7,25.826344,4.066725,10.351123,1,3.6055512,3.0726933,0.3955449
0,30,31,16.370705,4.0953026,7.8917046,1,4.0,0.9932518,0.4487289
0,13,14,25.258661,3.3162372,7.277317,1,5.5677643,0.50774395,0.46519145
1,13,14,25.23886,3.2757878,6.4871664,1,6.5574384,0.50774395,0.46559235
1,8,16,12.083046,3.5186408,5.5350876,1,2.236068,-0.18540323,0.1901239
0,27,28,16.492422,3.7554693,5.1420727,1,1.7320508,0.9932518,0.5662017
0,8,8,15.264338,3.5677283,4.681761,1,4.582576,3.0726933,0.38037512
1,13,14,16.52271,3.3783512,6.9215693,1,4.582576,0.9932518,0.6641749
1,10,12,11.74734,3.7350914,5.5350876,1,2.4494898,0.9932518,0.56573695
0,21,22,15.264338,3.6484425,7.882466,1,4.2426405,-0.18540323,0.56638515
0,6,9,12.165525,3.8973782,6.1309223,1,6.0,0.07696104,0.5664043
1,6,9,12.165525,3.6228888,6.285756,1,5.656854,0.07696104,0.47997674
1,6,9,12.165525,3.6108994,6.007289,1,3.4641016,0.07696104,0.54824346
0,6,9,12.165525,3.6379104,5.857047,1,4.8989797,0.07696104,0.39259923
1,6,9,12.165525,3.909693,5.8509083,1,3.4641016,0.07696104,0.54715836
1,29,29,12.083046,3.9315705,6.1145005,1,5.656854,0.9932518,0.5801007
1,6,9,12.165525,3.9765615,5.0640497,1,3.3166249,0.9932518,0.5392991
1,6,9,7.8740077,3.8231208,4.2094574,1,2.6457512,0.9932518,0.3059729
0,11,11,25.199205,3.2050643,6.6464424,1,6.78233,-0.1461825,0.5900388
0,14,12,21.817425,3.204842,6.8194814,1,4.358899,0.9932518,0.6803424
0,12,13,24.63737,3.5448306,7.1957273,1,3.7416575,-0.18540323,0.45763266
1,2,3,14.247807,3.7495604,8.779376,1,7.0,0.9932518,0.56886613
0,25,25,15.652476,3.3074558,6.5097227,1,2.4494898,0.9932518,0.5093232
0,11,11,25.27845,3.301726,6.467435,1,1.0,-0.1461825,0.53217477
0,6,9,12.165525,3.5055718,6.6912646,1,6.4807405,0.07696104,0.54519004
1,6,9,12.165525,3.5021951,6.022963,1,5.7445626,0.07696104,0.51612765
0,8,7,25.21904,4.0680375,7.131986,1,5.3851647,-0.1461825,0.5594931
1,13,15,12.727922,3.3536794,5.5682683,1,7.4161983,0.07696104,0.49444693
1,14,8,15.459625,3.4735763,6.688604,0,3.4641016,-0.64087874,0.34559688
0,13,15,10.954452,3.3788178,6.685936,1,3.6055512,-0.18540323,0.49747568
1,6,8,12.206555,3.576957,6.75929,1,5.3851647,0.9932518,0.49448663
0,30,31,15.874508,3.431445,6.261549,0,3.3166249,-0.61618614,0.8807602
1,13,15,14.933185,3.4851391,6.807725,1,8.5440035,0.9932518,0.54389405
1,6,9,12.124355,3.044229,5.0707893,1,5.2915025,1.1267831,0.39658254
0,23,23,14.96663,3.7692697,5.6161165,1,4.582576,0.028170876,0.47959056
0,21,22,16.431677,3.837146,6.092983,1,1.4142135,1.1267831,0.56336856
0,30,16,15.9687195,3.6555443,6.7716146,1,2.236068,1.1267831,0.52925444
0,23,23,15.0,3.1044548,6.0151567,1,5.3851647,0.43363598,0.5361766
1,8,8,14.491377,3.5490115,6.9799643,1,2.4494898,-0.2595112,0.5658882
0,14,16,16.124516,3.3029351,6.536431,1,2.0,1.1267831,0.5664257
0,23,23,15.231546,3.4639375,5.8661847,1,6.4031243,0.07696104,0.45026472
0,30,31,15.394804,3.1653104,5.7971816,0,3.1622777,-0.9346399,0.5443013
1,13,14,25.298222,3.2072825,6.862915,1,7.28011,-0.105360515,0.6276483
0,8,8,17.349352,3.3317156,6.7239285,1,2.236068,1.1267831,0.6048615
1,23,23,15.0996685,3.1539228,5.220194,1,4.582576,0.07696104,0.5065808
0,6,9,8.717798,3.9592671,5.596457,1,5.3851647,0.07696104,0.5169018
1,13,14,25.13961,3.3331819,7.417118,1,5.656854,0.5877867,0.5349853
0,8,16,17.175564,3.7507193,7.483627,1,1.7320508,0.5877867,0.42710882
0,13,15,21.189621,3.0246065,0.0,0,6.6332498,0.9932518,0.49155793
0,13,15,21.189621,3.0246065,6.482281,1,6.6332498,1.1267831,0.49155793
1,11,11,14.933185,3.7583468,6.469095,1,2.6457512,0.43363598,0.47911832
0,8,16,15.297058,3.3666112,6.2656245,1,7.4161983,0.43363598,0.5206941
1,6,16,12.206555,3.7643945,6.1874423,1,7.071068,0.12825434,0.48634547
0,16,18,11.224972,4.035905,5.0572643,1,4.2426405,-0.45366722,0.90885913
1,13,14,25.13961,3.9583263,6.3789015,1,6.0,0.6747981,0.50739527
0,23,23,15.198684,3.568269,6.4936633,1,4.582576,-0.18540323,0.5103697
0,13,14,25.298222,3.3309326,6.7530646,1,8.485281,-0.105360515,0.52743804
1,14,8,14.21267,3.4391186,6.2346654,1,2.6457512,-0.1461825,0.51998305
0,11,12,18.681541,3.4136677,6.703151,1,5.656854,0.6747981,0.6069477
0,8,8,17.291616,3.9903774,6.575954,1,1.4142135,1.1267831,0.5553865
1,8,7,25.23886,3.5323417,7.715039,1,4.472136,1.2809339,0.57662505
0,10,13,12.288206,3.4622219,5.6542773,1,2.828427,-0.105360515,0.4107907
1,13,14,25.23886,3.167388,6.665709,1,4.690416,1.2809339,0.5787805
0,8,7,25.865034,4.023835,9.601441,1,2.828427,1.1267831,0.40145165
1,13,14,25.298222,3.8060997,6.285756,1,2.236068,-0.105360515,0.47810212
1,11,12,15.264338,3.6566052,7.3811283,1,3.7416575,-0.18540323,0.31122974
1,8,7,25.377155,4.1091557,8.4695015,1,6.708204,1.2809339,0.35264933
0,14,16,17.0,3.51661,4.681761,1,5.656854,0.07696104,0.23602612
1,11,12,14.3178215,3.3775103,6.6197,1,4.358899,1.2809339,0.6121711
0,8,7,24.859606,3.4442892,7.456807,1,9.746795,1.2809339,0.5243994
0,11,12,21.84033,3.0876143,7.111259,1,4.358899,-0.105360515,0.7503125
1,5,6,25.27845,3.2489462,6.3171287,1,3.0,1.2809339,0.32059327
1,13,14,25.27845,3.455416,6.9013247,1,6.928203,1.2809339,0.45975336
1,13,14,24.919872,3.5678828,6.559431,1,4.8989797,0.6747981,0.4510573
0,8,8,21.377558,3.8124106,5.774179,1,5.5677643,0.50774395,0.478848
0,11,12,14.866069,3.6155505,7.7212243,1,5.0990195,0.50774395,0.7054269
0,11,12,14.8323965,3.327991,7.1844397,1,3.4641016,0.50774395,0.5641731
0,21,22,10.677078,3.3382485,5.6654572,1,5.196152,0.43363598,0.47216913
0,11,12,14.899665,3.4594705,7.553863,1,4.2426405,-0.36129388,0.5663481
0,6,9,12.247449,3.8319986,5.9642477,1,6.164414,0.12825434,0.44685122
1,8,8,14.071247,3.6604152,6.5049314,1,3.3166249,-0.105360515,0.5664626
0,7,6,16.552946,3.627921,6.320984,1,3.7416575,0.50774395,0.5800419
0,13,14,25.317978,3.3267138,7.281007,1,5.3851647,-0.0628009,0.5521997
0,21,22,11.313708,3.4861457,5.248707,1,2.0,0.07696104,0.63158876
0,13,15,10.488089,3.2086112,7.0189924,1,1.7320508,1.2809339,0.5378646
1,6,9,12.206555,3.8096242,4.758063,1,3.1622777,0.12825434,0.6114337
1,11,12,21.86321,3.2943401,6.275741,1,4.0,-0.0628009,0.4717178
1,18,20,16.40122,3.6253717,8.107066,1,8.306623,0.50774395,0.40904275
0,23,23,15.427249,3.5568528,6.0177655,1,6.244998,0.12825434,0.48680472
1,13,14,25.199205,3.8124712,6.4657717,1,5.196152,1.2809339,0.46752235
0,23,23,8.5440035,3.185668,4.8373923,1,2.236068,0.12825434,0.51686335
0,13,14,25.0998,3.4158285,6.913091,1,3.6055512,1.2809339,0.38184115
1,6,9,13.379088,3.7595592,6.492043,1,6.164414,0.50774395,0.49365625
0,25,25,15.32971,3.516935,6.285756,1,1.7320508,-0.105360515,0.5209165
1,8,16,15.297058,3.876378,5.308664,1,7.615773,0.50774395,0.41172856
1,13,15,16.217276,3.6757894,7.448747,1,1.0,1.2809339,0.405652
0,13,15,13.379088,3.8643904,5.784102,1,6.3245554,0.50774395,0.2906371
0,14,16,17.492855,3.4765432,6.9967365,1,2.0,1.2809339,0.42861414
0,4,5,12.124355,3.5789454,6.232566,1,6.708204,0.50774395,0.5252033
0,23,23,15.32971,3.2039533,6.0151567,1,4.690416,0.12825434,0.5437377
1,13,15,16.881943,3.0444899,5.803658,1,6.0827627,1.4632554,0.36003232
0,13,14,25.298222,3.5619168,7.157307,1,3.4641016,1.4632554,0.4229955
1,13,15,14.3527,3.3006167,5.701847,1,4.7958317,0.7701082,0.35604903
0,25,25,16.27882,3.4470825,6.536431,1,2.4494898,1.4632554,0.5664257
1,11,11,25.317978,3.8768888,6.4405,1,6.6332498,1.4632554,0.564128
0,14,15,25.039968,3.4542916,6.8651505,1,5.196152,1.4632554,0.56648475
1,6,9,13.379088,3.6597106,6.028134,1,5.91608,0.5877867,0.4654311
0,8,7,25.337719,3.326517,7.3771214,1,2.4494898,1.4632554,0.38126963
0,26,27,17.578396,3.5351393,6.283761,1,1.0,1.4632554,0.5073729
1,11,11,25.27845,3.329659,6.890497,1,6.78233,0.7701082,0.66940826
1,13,15,17.088007,3.3073554,7.0584054,1,5.2915025,0.7701082,0.6118111
1,5,6,25.258661,3.7482712,7.44937,1,3.0,1.4632554,0.52352464
0,23,23,15.297058,3.470686,6.0783987,1,5.656854,0.18232156,0.47398868
0,23,23,15.132746,3.6271935,5.4963484,1,4.8989797,0.18232156,0.42108974
0,23,23,15.132746,3.1718745,5.375232,1,5.656854,0.18232156,0.4552793
1,11,12,20.07486,3.2424426,6.7898383,1,2.828427,1.4632554,0.6889407
0,8,15,25.884357,4.0336285,8.462974,1,5.477226,1.4632554,0.48917833
0,14,16,14.21267,3.3597858,7.7212243,1,2.828427,1.4632554,0.76941353
1,13,14,25.317978,4.242867,6.5456944,1,5.7445626,1.4632554,0.50561774
1,23,23,15.491934,3.3712296,5.036628,1,5.2915025,0.6747981,0.554597
0,23,23,15.0996685,3.2483084,5.345058,1,4.690416,0.18232156,0.495202
1,8,8,13.928389,4.062871,8.11221,1,3.3166249,-0.018349139,0.5663807
0,8,24,12.165525,3.8557386,5.863148,1,5.656854,0.5877867,0.37817124
1,8,16,15.524175,3.8042717,5.774179,1,2.828427,0.028170876,0.3774544
1,13,15,16.643316,3.217972,6.3400416,1,4.472136,0.87546873,0.5191237
0,8,8,23.151674,3.6256633,6.9141545,1,5.5677643,0.43363598,0.3523192
0,11,12,15.297058,3.906009,6.9077654,1,4.358899,1.686399,0.41663355
1,25,25,14.899665,3.6353862,6.8482704,1,4.690416,-0.1461825,0.53584695
0,11,11,25.27845,3.5995882,6.633871,1,3.8729835,1.686399,0.5623336
0,8,8,21.236761,3.7144232,7.0802455,1,6.0,1.686399,0.52162594
0,20,21,16.703293,3.1609101,6.3305583,1,1.4142135,-0.018349139,0.566163
0,30,31,15.748015,3.5384862,6.892672,1,2.0,1.686399,0.5664397
0,22,33,12.206555,3.5959892,5.784102,1,2.4494898,0.5877867,0.41927263
0,8,8,15.394804,3.5677283,5.370266,1,4.582576,1.686399,0.5379316
0,8,7,25.826344,4.1229525,7.6020117,1,3.4641016,1.686399,0.39575726
0,30,31,16.40122,3.9666045,6.894842,1,1.0,1.686399,0.5649276
0,8,8,15.0996685,3.76395,7.3817945,1,1.7320508,0.028170876,0.42873633
1,13,14,25.337719,3.2692487,6.47571,1,4.8989797,0.9932518,0.61129826
0,23,22,25.70992,3.3525305,5.800425,1,5.0,1.974081,0.12899779
0,13,14,25.96151,3.509019,5.6422615,1,3.1622777,0.9932518,0.083487466
0,29,29,18.681541,4.0253515,7.4431252,1,4.472136,1.974081,0.7213403
1,2,2,14.106736,3.8159733,6.683261,1,2.6457512,1.974081,0.4426725
1,8,7,25.980762,3.3477283,4.30041,1,5.0990195,1.974081,0.08570992
0,13,14,21.771542,3.1840818,4.6098595,1,4.7958317,1.974081,0.1905343
1,18,19,25.455845,3.5829864,7.540319,1,5.3851647,1.974081,0.45274916
1,8,7,25.980762,3.3477283,5.460606,1,5.0990195,1.974081,0.15381718
0,8,7,25.922962,3.4085171,7.387771,1,1.7320508,1.974081,0.56610775
0,8,8,15.459625,4.027208,6.6197,1,4.582576,0.028170876,0.5472549
0,13,15,9.848858,3.4303818,7.15814,1,1.7320508,1.974081,0.4973077
0,21,22,15.459625,3.5241437,6.9257817,1,3.6055512,0.028170876,0.547234
0,25,25,16.370705,3.6640704,5.777498,1,1.0,1.974081,0.37588868
1,13,14,25.357445,3.4209418,6.4657717,1,6.244998,1.974081,0.54790616
1,8,8,11.445523,4.1005764,5.237399,1,4.1231055,0.3001046,0.35053954
0,21,22,12.328828,3.408789,7.0936537,1,1.7320508,1.974081,0.5863446
0,11,12,14.933185,3.327991,5.0973024,1,3.4641016,0.7701082,0.19816615
0,23,23,14.8323965,3.344546,4.314818,1,4.8989797,0.3001046,0.41267085
0,17,33,25.119713,4.1036553,8.540931,1,3.0,2.3795462,0.2735815
1,21,8,14.177447,3.6898372,7.6030803,1,4.8989797,0.07696104,0.5664777
1,13,14,25.357445,3.3459938,6.908835,1,5.0,1.1267831,0.48750973
0,13,14,21.794495,3.1840818,5.68745,1,4.7958317,2.3795462,0.32764545
1,8,8,20.976177,3.784874,6.178608,1,1.7320508,2.3795462,0.5664061
1,13,15,18.110771,3.0263338,5.774179,1,4.7958317,2.3795462,0.3945281
0,8,8,13.928389,4.0890374,8.5880575,1,4.472136,0.12825434,0.5460047
0,13,14,25.377155,3.2835171,5.6353965,1,6.708204,1.2809339,0.30021003
0,14,16,15.716233,3.3938236,5.0841336,1,4.0,0.36464313,0.25089112
1,8,7,25.495098,3.8005445,8.784629,1,5.2915025,1.2809339,0.6978509
1,11,11,24.979992,3.3324,6.7530646,1,2.6457512,1.2809339,0.5299083
0,10,13,8.0,3.71489,5.2430687,1,3.6055512,0.36464313,0.45966434
1,13,14,25.317978,3.6080835,5.5682683,1,6.4807405,3.0726933,0.33865035
0,23,23,14.96663,3.4081547,6.905623,1,4.1231055,3.0726933,0.48295036
0,12,14,15.491934,3.4532523,5.774179,1,5.2915025,0.07696104,0.29161826
1,14,15,25.0,3.4527326,5.1038218,1,6.5574384,0.18232156,0.23793125
0,28,30,12.369317,3.6367574,6.279759,1,3.3166249,3.0726933,0.38365877
1,19,18,25.41653,3.2256155,4.0915074,1,1.7320508,1.4632554,0.14977238
1,22,24,12.328828,3.4894097,6.0585856,1,5.196152,0.9932518,0.497108
0,8,7,25.436195,3.326517,4.1771526,1,2.4494898,0.23947997,0.07640933
0,13,14,25.357445,3.0849884,4.691623,1,3.7416575,0.23947997,0.17679399
1,24,26,17.175564,3.7992582,5.7195573,1,2.4494898,0.7701082,0.37935117
0,8,7,25.436195,3.326517,4.1437693,1,2.4494898,0.23947997,0.07512465
0,13,15,11.357817,3.4715369,5.6122155,1,1.0,0.18232156,0.1257636
0,32,33,14.142136,3.3494596,6.6778893,1,1.4142135,0.18232156,0.5292645
0,13,14,26.038433,3.509019,6.0759435,1,3.1622777,1.686399,0.104326755
1,8,7,26.038433,3.3477283,6.3324623,1,5.0990195,0.23947997,0.2381577
0,8,8,20.0,3.8764915,6.3074427,1,8.6602545,0.7701082,0.27660924
0,13,14,25.39685,3.5879202,8.124959,1,7.2111025,0.23947997,0.630136
0,8,7,25.0,3.4442892,7.4475007,1,9.746795,0.7701082,0.5219636
0,13,15,10.862781,3.5419014,7.387109,1,2.236068,0.23947997,0.43940684
0,13,14,25.377155,3.4629085,7.605746,1,7.937254,0.23947997,0.5457995
0,20,21,18.761663,3.3289726,6.5848603,1,8.185352,0.7701082,0.4362805
0,8,8,20.0,3.8764915,7.2013273,1,8.6602545,0.7701082,0.43271858
0,13,14,21.400934,3.4921632,7.2839494,1,1.7320508,0.23947997,0.60659665
0,8,8,21.354156,3.7144232,6.936236,1,6.0,0.7701082,0.48535505
0,8,8,16.970562,3.7743096,7.115615,1,4.7958317,0.23947997,0.56465846
1,26,26,25.922962,4.002055,6.966939,1,5.2915025,0.7701082,0.57218575
0,13,14,25.455845,3.5059006,7.4113145,1,7.3484693,0.23947997,0.6416234
1,13,15,15.0,3.275167,7.1173515,1,4.472136,0.23947997,0.66495895
0,13,15,18.947296,3.5889797,0.0,0,3.6055512,-0.2946025,0.5200264
0,8,8,20.0,3.6382704,7.5521793,1,7.3484693,0.7701082,0.45967346
0,13,15,10.770329,3.2086112,7.0199494,1,1.7320508,0.23947997,0.5381223
0,19,18,25.53429,3.8017068,8.248987,1,7.8740077,0.23947997,0.5341374
0,8,7,25.357445,3.114473,7.2631755,1,6.4031243,0.23947997,0.5424626
0,11,11,25.377155,3.2083898,5.437601,1,6.4031243,0.23947997,0.3265921
0,13,14,15.297058,3.3711357,0.7275487,1,5.0,0.3001046,0.019592913
0,30,30,25.298222,3.9646323,7.111259,1,6.5574384,0.7701082,0.49856436
1,13,14,25.922962,3.2961664,7.487224,1,6.0827627,0.23947997,0.6159097
1,8,7,25.298222,3.6472301,7.4475007,1,6.6332498,0.7701082,0.56771034
0,13,14,25.298222,3.1303923,7.143886,1,5.196152,0.18232156,0.5491889
0,8,7,24.819347,3.3991418,7.099854,1,7.1414285,0.23947997,0.57439816
0,14,16,14.866069,3.4929128,7.2419605,1,5.196152,0.23947997,0.5667006
